,19,61,52,67,6,2,56,22,11,18,65,33,25,26,44,30,20,66,38,21,3,34,64,63,24,27
Label,A,B,C,B,A,B,A,B,B,B,B,C,B,B,C,A,C,B,A,C,C,C,C,C,A,A
['1+44'],0.0,360473.418,3679444.78,199485.623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3626550.15,0.0,0.0,0.0,628361.865,0.0,0.0,0.0,0.0,167719.35,0.0,0.0
['1+45'],90093.732,47716.02,77082.949,52653.69,0.0,29502.643,0.0,92574.343,72050.83,0.0,10168.795,51746.072,94699.557,0.0,33761.501,0.0,47326.59,12778.577,47847.89,71936.938,49961.425,0.0,9488.43,43185.419,69209.113,0.0
['1+45'],90093.732,47716.02,77082.949,52653.69,0.0,29502.643,0.0,92574.343,72050.83,0.0,10168.795,51746.072,94699.557,0.0,33761.501,0.0,47326.59,12778.577,47847.89,71936.938,49961.425,0.0,9488.43,43185.419,69209.113,0.0
['1+46'],146501.216,96298.569,0.0,122540.786,137060.464,132259.709,0.0,151265.144,172012.715,117035.379,85215.128,0.0,200923.288,0.0,0.0,115830.996,0.0,65389.574,109699.114,0.0,0.0,0.0,0.0,0.0,114972.569,181739.245
['1+46'],146501.216,96298.569,0.0,122540.786,137060.464,132259.709,0.0,151265.144,172012.715,117035.379,85215.128,0.0,200923.288,0.0,0.0,115830.996,0.0,65389.574,109699.114,0.0,0.0,0.0,0.0,0.0,114972.569,181739.245
['1+47'],0.0,10330.199,14751.245,6582.995,0.0,0.0,0.0,4794.351,5455.12,0.0,5744.334,0.0,0.0,0.0,0.0,5252.54,4297.388,6717.425,5888.605,0.0,0.0,0.0,4671.77,8625.889,0.0,0.0
['1+47'],0.0,10330.199,14751.245,6582.995,0.0,0.0,0.0,4794.351,5455.12,0.0,5744.334,0.0,0.0,0.0,0.0,5252.54,4297.388,6717.425,5888.605,0.0,0.0,0.0,4671.77,8625.889,0.0,0.0
['1+48'],0.0,577551.863,132653.842,1784235.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536833.38,0.0,0.0,0.0,0.0,0.0,0.0,2466206.12,0.0,0.0,3600715.4,0.0,283795.332,0.0,0.0
['1+48'],0.0,577551.863,132653.842,1784235.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3536833.38,0.0,0.0,0.0,0.0,0.0,0.0,2466206.12,0.0,0.0,3600715.4,0.0,283795.332,0.0,0.0
['1+49'],0.0,0.0,88815.193,10264.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57609.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10920.151,0.0,0.0,0.0,0.0
['1+49'],0.0,0.0,88815.193,10264.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57609.539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10920.151,0.0,0.0,0.0,0.0
['1+50'],766056.132,49318.108,232385.145,234474.496,749278.24,563862.585,0.0,770483.643,1458785.95,1007161.27,0.0,446870.24,1080337.29,0.0,356869.492,526949.586,747056.817,0.0,720745.695,657230.443,775526.989,626952.942,0.0,0.0,647989.6,597493.755
['1+50'],766056.132,49318.108,232385.145,234474.496,749278.24,563862.585,0.0,770483.643,1458785.95,1007161.27,0.0,446870.24,1080337.29,0.0,356869.492,526949.586,747056.817,0.0,720745.695,657230.443,775526.989,626952.942,0.0,0.0,647989.6,597493.755
['1+51'],0.0,0.0,12200.97,11499.18,16775.818,14602.006,0.0,21763.892,0.0,22987.877,0.0,0.0,32134.621,0.0,0.0,9973.883,12333.867,0.0,0.0,16832.943,14034.295,12754.391,0.0,0.0,24152.226,30682.605
['1+51'],0.0,0.0,12200.97,11499.18,16775.818,14602.006,0.0,21763.892,0.0,22987.877,0.0,0.0,32134.621,0.0,0.0,9973.883,12333.867,0.0,0.0,16832.943,14034.295,12754.391,0.0,0.0,24152.226,30682.605
['1+52'],109493.106,0.0,0.0,0.0,94159.645,78579.419,0.0,107797.023,146964.504,104118.422,0.0,133505.338,119033.918,0.0,50984.203,77519.227,192083.899,0.0,0.0,0.0,83847.058,149918.953,0.0,0.0,0.0,139391.202
